timestamp,9mudw2,9mupsy,9mvgw4,9q5fm0,9q713t,9q92vz,9q9fy1,9q9m24,9q9wtp,9qbbed,9qc0p1,9qc63x,9qj152,9qndpr,9r1jcf,9rb6wg,9rg8bx,9rn2tf,9rpbwn,9rwgcr,9rx7st,9w1wf0,9w1zzg,9w3h8n,9wbmjr,9wdb95,9wdr2q,9we1bp,9wve62,9x0gc5,9x0ryy,9x3mfn,9x5w98,9xkgmv,c21g7y,c237sz,c245ue,c26crp,c2kx95,c82vu4,c8h5zm
2018-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.972,7.439,13.094,8.724,18.386,0.441,12.524,2.781,28.657,116.919,819.455,3.478,0.0,23.053,167.052,328.189,0.0,0.0,0.0,0.0,0.0,195.708,4.024
2018-01-01 08:00:00+00:00,4.848,0.0,0.0,0.695,2037.659,3.01,0.0,0.0,0.0,0.0,0.0,0.0,71.747,0.0,0.0,0.0,100.569,29.131,5.166,22.677,19.061,7.069,28.748,4.453,9.289,3.279,21.157,194.335,1250.772,1.735,0.0,21.378,131.763,459.617,368.765,3.438,559.531,138.05,130.528,84.67,5.136
2018-01-01 09:00:00+00:00,3.856,0.049,0.0,1.447,1317.059,3.369,0.0,0.0,0.0,0.0,0.0,0.0,33.555,0.0,0.0,0.0,5.048,17.624,1.278,47.991,73.952,3.698,47.863,0.0,4.578,4.582,7.331,223.691,1130.842,0.305,0.0,9.391,41.347,523.211,522.962,4.622,686.472,184.645,122.1,100.205,4.117
2018-01-01 10:00:00+00:00,3.78,0.163,0.0,0.765,1439.227,3.505,0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.551,0.0,0.0,4.625,2.697,1.633,53.828,79.083,4.232,10.8,0.0,5.225,33.93,17.923,157.176,1252.127,0.677,0.0,22.617,53.755,515.413,521.251,5.193,539.179,175.187,169.244,95.734,2.333
2018-01-01 11:00:00+00:00,0.0,0.043,0.0,0.331,806.375,2.445,0.0,0.0,0.0,0.0,0.0,0.0,4.603,2.957,0.0,0.0,5.116,0.0,0.225,70.195,110.596,4.26,0.0,0.0,0.64,54.856,42.613,161.3,1002.968,0.0,0.0,24.29,60.415,519.538,397.293,5.743,296.173,181.476,78.175,151.514,2.007
2018-01-01 12:00:00+00:00,0.0,0.026,0.0,0.087,882.896,2.407,0.0,0.0,0.0,0.0,0.0,0.0,3.069,2.435,0.0,0.0,17.771,0.0,0.0,64.304,113.773,10.235,3.788,0.0,0.0,37.389,40.474,135.951,982.988,0.0,0.0,49.073,71.052,533.853,256.247,5.361,227.851,112.548,56.392,79.806,0.061
2018-01-01 13:00:00+00:00,0.0,0.0,0.0,0.023,255.158,1.8,0.0,0.0,0.0,0.0,0.0,0.029,0.131,1.471,0.15,0.0,39.47,4.297,0.0,65.541,133.92,8.108,9.913,0.008,0.0,22.858,28.794,135.818,778.031,0.0,0.307,75.307,63.793,599.516,324.375,4.586,190.38,163.64,55.543,74.405,2.698
2018-01-01 14:00:00+00:00,0.0,0.0,0.0,0.01,135.307,1.349,0.0,0.0,0.0,0.0,0.0,0.296,0.209,2.27,0.181,0.0,53.776,10.402,0.0,105.371,160.015,3.294,8.816,0.0,0.0,17.71,28.04,103.144,805.384,0.0,0.171,116.503,68.56,460.676,285.879,3.746,174.525,118.885,31.523,56.454,4.257
2018-01-01 15:00:00+00:00,0.0,0.009,0.0,0.0,47.431,0.842,4.334,0.0,0.0,0.0,0.0,2.467,0.186,1.557,0.56,0.014,43.468,14.656,0.0,93.936,177.22,1.343,0.0,0.0,0.0,14.566,13.389,65.179,744.799,0.0,0.215,151.198,78.832,397.075,141.2,2.979,97.208,125.197,125.632,29.023,2.823
2018-01-01 16:00:00+00:00,0.0,0.028,0.0,0.0,11.26,1.364,0.0,0.0,0.0,0.0,0.0,1.348,0.057,4.394,0.203,0.019,38.215,23.059,0.0,140.636,142.177,0.488,4.258,0.0,0.0,8.134,13.367,24.375,940.839,0.0,0.0,123.667,102.348,416.326,122.235,3.023,37.806,105.573,156.582,31.717,4.565
2018-01-01 17:00:00+00:00,0.018,0.001,0.0,0.0,28.265,0.15,0.0,0.0,0.0,0.0,0.0,0.586,0.018,3.973,1.135,0.024,46.063,24.347,0.0,115.577,130.886,0.0,26.455,0.124,0.0,8.74,9.276,13.573,796.886,0.0,0.0,148.474,35.642,425.035,78.503,2.511,41.664,74.673,45.848,36.858,14.503
2018-01-01 18:00:00+00:00,0.0,0.028,0.0,0.0,102.31,0.255,0.0,0.0,0.0,0.0,0.0,4.095,0.077,5.692,3.098,0.012,40.777,15.183,0.643,101.289,124.481,0.0,6.882,0.265,1.163,12.631,6.579,4.538,639.177,0.0,0.005,146.275,5.877,437.234,83.999,2.247,99.458,49.531,50.829,17.926,1.825
2018-01-01 19:00:00+00:00,0.0,0.031,0.0,0.0,282.916,0.0,0.0,0.924,0.0,0.0,0.0,0.781,0.0,6.25,7.827,0.0,53.221,23.093,4.996,88.241,98.715,0.0,0.91,1.104,17.224,10.098,5.271,40.54,871.545,0.0,0.0,176.776,6.429,567.785,191.794,2.62,287.338,49.154,31.155,36.654,7.355
2018-01-01 20:00:00+00:00,0.0,0.175,0.0,0.0,337.8,0.0,0.0,0.0,0.0,0.0,0.0,54.023,0.001,9.349,5.951,0.0,31.497,37.047,5.322,100.157,77.981,0.0,3.713,0.0,15.426,12.732,1.039,72.095,741.547,0.0,0.0,174.174,1.5,473.878,319.938,3.858,308.645,16.364,6.251,48.28,18.567
2018-01-01 21:00:00+00:00,0.0,0.218,0.0,0.0,267.264,0.408,0.0,0.0,0.0,0.0,0.0,49.884,0.0,1.443,6.076,0.0,16.459,11.47,3.307,80.072,65.251,0.0,0.0,0.0,10.115,9.586,0.0,28.874,697.985,0.0,0.0,163.257,0.0,446.584,231.563,4.391,196.297,7.562,0.565,119.039,3.39
2018-01-01 22:00:00+00:00,0.0,0.36,0.0,0.0,232.929,0.61,0.0,0.0,0.0,0.0,0.0,15.769,0.0,1.47,7.577,0.0,14.415,4.228,8.53,100.954,79.063,0.0,0.252,0.0,23.258,10.143,0.0,22.203,623.701,0.0,0.0,119.745,20.292,549.706,123.881,5.13,103.292,19.056,12.445,217.609,0.0
2018-01-01 23:00:00+00:00,11.454,0.408,0.0,0.0,97.341,0.783,0.0,0.0,0.0,0.0,0.0,1.373,0.0,7.867,15.131,0.012,15.786,0.0,2.225,32.366,77.054,0.0,0.0,0.0,7.265,8.714,0.0,9.733,797.984,0.0,0.0,115.782,0.0,656.791,34.183,3.793,15.247,71.298,20.458,274.352,1.621
2018-01-02 00:00:00+00:00,8.094,0.233,0.0,0.0,44.842,0.133,0.0,0.0,0.0,0.0,0.0,56.264,17.226,3.754,24.761,0.0,8.775,0.0,0.361,5.186,56.688,0.202,0.0,0.0,2.153,0.0,0.0,12.106,832.181,0.0,0.0,182.469,0.0,722.728,27.002,3.123,32.877,124.319,26.892,191.735,19.525
2018-01-02 01:00:00+00:00,5.848,0.061,0.0,0.0,0.228,0.0,0.0,0.0,0.0,0.0,0.0,14.537,34.238,3.127,24.076,0.0,1.222,0.0,0.0,0.0,28.088,0.032,1.93,0.0,0.0,0.0,1.24,55.083,911.257,0.114,0.0,170.2,0.0,530.913,79.841,3.396,159.427,172.37,42.204,224.689,25.389
2018-01-02 02:00:00+00:00,10.128,0.012,0.0,0.0,0.0,0.0,8.163,0.0,0.0,0.0,0.0,0.0,29.276,2.231,19.884,0.012,0.525,0.0,0.0,0.46,9.753,0.0,4.568,0.0,0.007,1.541,4.341,64.602,889.085,0.913,0.0,153.731,0.0,511.912,181.691,2.1,251.445,102.648,3.119,146.844,20.933
2018-01-02 03:00:00+00:00,14.996,0.04,0.0,0.0,2.694,0.195,8.284,0.757,0.0,0.0,0.953,0.0,26.937,0.71,8.246,0.013,0.248,0.0,0.0,0.255,7.49,0.0,3.999,0.0,0.0,2.801,11.2,95.594,1021.332,1.463,0.0,150.32,0.0,504.422,234.338,0.491,338.961,65.528,0.0,95.577,4.571
2018-01-02 04:00:00+00:00,22.53,0.0,0.0,0.0,47.569,0.537,8.582,2.981,0.0,0.0,3.505,0.074,66.112,0.0,14.281,0.013,0.203,5.052,0.0,6.786,18.177,0.0,7.118,0.0,0.0,4.405,19.129,98.406,873.582,1.395,0.0,122.082,0.0,546.217,160.898,0.276,272.146,37.337,0.0,137.295,9.692
2018-01-02 05:00:00+00:00,23.881,0.28,0.0,0.0,87.35,0.271,3.322,3.496,0.0,0.0,4.842,0.736,52.354,0.0,17.694,0.0,1.556,2.227,0.0,3.867,40.835,1.125,8.336,0.174,0.0,5.95,21.75,84.842,861.592,2.421,0.0,95.644,0.0,533.805,262.538,0.18,274.772,73.388,0.0,133.945,6.415
2018-01-02 06:00:00+00:00,21.725,0.247,0.0,0.004,80.04,0.0,0.0,2.882,0.0,0.0,2.18,0.28,63.122,0.0,18.965,0.013,20.26,16.579,0.0,8.404,61.649,10.461,13.456,2.078,0.0,5.395,21.592,85.84,971.888,2.756,0.002,109.419,23.932,473.239,189.917,0.224,166.068,53.177,0.375,198.011,6.259
2018-01-02 07:00:00+00:00,13.536,0.105,0.0,0.032,43.369,0.133,0.0,3.22,0.0,0.0,0.712,0.14,38.202,2.358,18.989,0.021,14.387,38.321,1.026,34.593,116.309,21.199,21.836,0.0,1.874,4.864,28.314,58.668,967.829,4.191,0.0,110.357,20.729,772.313,242.103,0.43,240.4,81.808,0.0,235.445,3.274
2018-01-02 08:00:00+00:00,11.152,0.012,0.0,0.051,14.651,0.127,0.0,3.243,0.0,0.0,1.99,0.094,37.672,4.688,19.711,0.015,65.0,43.369,0.466,46.01,55.209,19.66,28.651,0.0,0.065,9.265,32.532,187.884,457.986,3.649,0.0,114.173,121.432,965.086,462.417,1.065,552.204,132.287,7.628,191.094,3.0
2018-01-02 09:00:00+00:00,12.051,0.643,0.0,0.046,3.95,1.378,0.0,3.882,0.0,0.0,2.701,0.01,22.029,7.417,31.347,0.027,68.643,30.494,0.0,54.031,37.729,4.803,21.628,0.01,0.0,4.436,40.992,233.487,345.378,4.248,0.0,148.029,92.972,911.684,431.237,2.465,533.691,114.237,7.628,87.805,29.358
2018-01-02 10:00:00+00:00,14.869,0.895,0.0,0.047,0.0,1.787,0.0,2.292,0.0,0.0,1.788,0.08,21.244,1.547,49.533,0.024,58.074,26.355,0.0,82.993,55.466,8.941,12.786,0.397,0.0,0.917,57.403,188.279,504.223,3.777,0.0,129.35,33.05,597.571,477.878,3.865,663.07,91.842,9.336,134.019,13.765
2018-01-02 11:00:00+00:00,4.39,0.34,0.0,0.022,0.0,1.549,0.0,0.984,0.0,0.0,0.464,0.031,11.702,1.472,34.95,0.03,62.289,17.909,0.0,46.005,59.128,15.641,4.432,0.498,0.0,0.0,40.61,168.664,913.282,3.727,0.001,99.141,57.476,515.71,377.605,4.048,492.148,50.615,14.864,280.624,31.221
2018-01-02 12:00:00+00:00,11.126,0.322,0.0,0.007,0.0,0.149,0.0,1.504,0.0,0.0,1.838,0.0,9.133,1.659,31.154,0.034,40.881,24.727,0.0,25.842,31.132,12.398,18.481,0.729,0.0,12.242,8.929,109.027,808.545,2.052,0.025,82.83,20.397,328.769,311.892,3.934,259.592,46.161,23.436,103.764,16.5
2018-01-02 13:00:00+00:00,7.701,0.209,0.972,0.0,0.0,0.0,0.44,3.657,0.0,0.0,1.264,0.0,2.168,2.0,32.828,0.031,42.49,15.256,0.0,4.325,10.053,6.28,22.44,0.371,0.0,87.944,28.043,148.431,650.161,1.983,0.016,77.64,3.328,221.105,304.72,4.206,231.983,66.933,19.322,36.099,0.089
2018-01-02 14:00:00+00:00,9.515,0.148,0.453,0.0,2.811,0.987,2.855,12.048,0.0,0.0,0.867,0.0,0.605,1.936,37.642,0.025,41.112,17.651,0.0,1.923,2.436,3.771,17.322,0.483,0.0,48.122,8.819,166.342,646.848,2.062,0.006,71.646,13.115,302.428,299.682,3.628,308.976,65.545,7.043,43.041,0.845
2018-01-02 15:00:00+00:00,11.333,0.101,0.0,0.055,7.491,1.689,2.599,25.758,0.103,0.0,3.842,0.0,0.66,0.0,35.937,0.028,33.019,10.469,0.0,9.704,5.905,2.327,25.682,0.687,0.0,4.559,9.108,194.733,567.652,2.155,0.005,61.835,25.499,451.789,261.809,2.632,194.196,60.19,9.314,35.332,1.457
2018-01-02 16:00:00+00:00,12.564,0.041,0.0,0.105,8.764,2.076,4.416,58.422,0.344,0.0,11.042,24.715,0.854,1.945,33.554,0.034,45.788,9.865,0.0,55.99,7.806,2.616,20.021,1.775,0.0,1.298,2.3,197.866,741.999,2.564,0.077,133.989,36.622,751.96,154.652,1.836,64.397,24.416,33.85,83.798,1.7
2018-01-02 17:00:00+00:00,28.382,0.339,0.135,0.069,8.5,1.627,3.595,43.859,0.175,0.0,9.016,51.371,1.218,0.0,31.784,0.034,10.662,20.065,0.0,148.349,12.435,3.886,4.633,3.172,0.0,18.699,0.0,188.547,672.713,2.582,0.005,105.315,107.256,1006.323,91.453,2.614,40.698,35.235,7.712,18.983,0.0
2018-01-02 18:00:00+00:00,38.395,0.233,0.459,0.055,10.907,2.721,4.843,51.289,0.223,0.006,8.672,56.835,3.052,0.0,28.924,0.047,11.871,20.613,0.0,147.375,11.037,13.722,1.797,6.498,0.0,8.968,0.0,172.066,741.57,3.365,0.014,64.356,39.078,1292.933,222.244,3.417,211.428,17.025,4.647,3.262,1.396
2018-01-02 19:00:00+00:00,41.785,0.452,1.975,0.04,18.34,2.682,4.026,41.36,0.088,0.02,8.554,37.909,15.136,0.0,22.623,0.049,1.095,33.237,0.0,125.521,18.675,17.522,4.119,11.184,0.0,7.241,0.0,186.548,714.152,2.958,0.026,76.42,110.255,1248.721,342.127,4.156,365.28,46.746,21.633,23.352,0.125
2018-01-02 20:00:00+00:00,33.329,0.181,0.863,0.0,7.79,3.198,3.869,35.986,0.009,0.016,6.505,19.315,26.562,0.0,8.642,0.041,0.854,57.28,0.236,183.599,13.775,15.487,1.912,14.408,4.031,22.753,15.639,127.757,754.143,2.284,0.011,112.15,71.604,201.876,465.087,2.895,605.877,70.139,43.736,28.995,1.046
2018-01-02 21:00:00+00:00,39.128,0.258,0.202,0.023,14.826,3.189,4.115,37.976,0.064,0.017,6.039,67.762,31.754,0.0,6.782,0.047,0.268,116.911,1.269,278.282,41.224,11.286,0.622,39.773,3.613,14.044,41.803,135.844,811.811,2.387,0.096,93.117,19.847,355.39,447.605,4.382,536.438,50.159,72.675,20.297,1.469
2018-01-02 22:00:00+00:00,50.247,0.461,0.0,0.0,29.313,3.091,0.0,18.156,0.064,0.02,3.194,134.202,30.884,0.0,0.736,0.029,0.068,112.95,2.682,305.054,53.533,12.571,0.0,79.192,10.53,3.406,22.839,120.414,920.823,1.49,0.026,98.412,11.505,471.745,518.902,5.181,672.599,112.277,223.811,46.652,1.6
2018-01-02 23:00:00+00:00,65.952,0.245,1.013,0.0,17.85,2.928,2.71,20.085,0.0,0.024,3.349,121.412,77.671,0.0,0.918,0.065,1.685,84.996,2.718,297.839,98.131,7.096,0.0,71.687,4.736,42.567,10.365,97.976,853.864,0.0,0.001,52.236,18.005,402.964,395.945,6.0,374.105,177.035,223.921,57.827,1.548
2018-01-03 00:00:00+00:00,53.237,0.535,0.0,0.0,19.207,3.166,2.568,37.384,0.0,0.03,3.47,80.443,19.743,0.0,2.5,0.051,9.633,75.436,1.29,266.128,53.919,0.48,0.0,38.335,2.083,18.0,19.815,39.555,560.115,0.0,0.0,23.169,5.708,752.164,465.245,5.524,528.137,232.713,81.638,35.516,0.527
2018-01-03 01:00:00+00:00,45.048,0.184,0.0,0.0,19.861,2.609,0.0,34.947,0.0,0.029,3.585,26.481,45.584,0.0,6.892,0.054,16.844,57.856,0.996,136.666,29.582,5.935,0.0,44.254,0.706,11.665,24.554,40.925,428.812,0.0,0.014,12.732,5.325,707.413,266.613,3.69,245.152,220.796,49.005,145.594,0.0
2018-01-03 02:00:00+00:00,63.484,0.024,0.0,0.0,17.559,2.333,0.0,17.38,0.0,0.025,6.626,8.09,75.502,0.0,12.215,0.059,21.717,70.252,7.812,93.802,7.472,2.419,4.603,60.018,26.699,0.0,42.35,9.453,521.698,0.0,0.0,49.53,1.427,1279.463,286.806,1.977,267.549,147.794,10.198,155.956,0.0
2018-01-03 03:00:00+00:00,79.665,0.053,0.0,0.0,119.329,1.404,0.0,7.461,0.0,0.022,6.227,6.145,104.881,0.0,6.712,0.055,24.767,68.918,10.792,104.075,17.722,2.931,2.609,65.825,35.185,0.0,49.501,82.219,769.829,0.037,0.016,85.519,4.239,1178.147,248.599,0.0,208.183,120.133,10.115,159.423,0.0
2018-01-03 04:00:00+00:00,63.749,0.36,0.0,0.0,270.607,0.946,1.509,19.667,0.0,0.028,8.831,31.446,60.955,0.0,4.853,0.035,51.692,46.187,9.455,46.743,21.347,6.541,4.355,55.242,35.377,0.0,45.761,107.754,985.102,0.035,0.0,66.828,4.036,1205.879,182.054,0.0,182.012,64.48,18.211,16.55,0.0
2018-01-03 05:00:00+00:00,74.931,0.136,0.0,0.092,324.98,0.586,0.0,22.052,0.0,0.023,7.439,31.151,61.021,0.0,3.034,0.022,58.001,33.659,8.626,65.993,16.46,8.35,0.198,57.162,36.134,11.185,42.205,98.329,1113.982,0.127,0.014,64.563,0.0,811.689,252.165,0.0,272.384,155.522,6.831,104.058,0.0
2018-01-03 06:00:00+00:00,72.903,0.237,0.0,0.171,310.914,0.312,0.0,4.996,0.0,0.012,2.376,9.509,50.099,0.0,3.507,0.025,57.233,26.699,8.836,25.006,28.033,9.428,1.546,55.816,36.213,39.202,39.383,63.863,1023.207,0.265,0.018,56.677,0.0,715.296,411.766,0.0,406.894,160.931,20.991,123.442,0.0
2018-01-03 07:00:00+00:00,56.226,0.769,0.0,0.118,231.309,1.013,0.0,6.292,0.0,0.002,3.737,43.838,43.07,0.0,3.379,0.028,53.883,28.424,10.579,0.352,74.162,10.243,4.381,47.98,40.894,10.417,37.359,54.149,1097.759,0.127,0.0,46.6,0.0,52.241,469.264,0.157,568.036,210.804,17.37,298.016,0.0
2018-01-03 08:00:00+00:00,56.745,1.403,0.0,0.243,193.576,1.726,4.696,4.884,0.0,0.014,2.334,13.351,23.887,0.0,2.652,0.027,64.529,43.298,17.558,11.861,78.306,20.154,3.344,63.08,54.545,0.0,32.076,20.14,879.683,0.095,0.0,19.078,0.0,27.999,594.452,0.417,758.179,230.392,24.458,287.81,0.0
2018-01-03 09:00:00+00:00,54.107,3.387,0.0,0.318,194.063,1.806,7.626,5.039,0.0,0.021,2.824,8.288,57.027,0.0,0.493,0.024,73.509,25.748,16.617,55.185,86.723,17.148,6.763,77.377,43.838,11.701,21.615,0.424,617.118,0.125,0.0,20.664,0.0,11.962,552.449,0.831,801.103,226.608,50.605,252.534,0.0
2018-01-03 10:00:00+00:00,59.028,2.051,0.0,0.089,314.448,0.752,15.393,11.037,0.0,0.021,3.548,5.047,149.014,0.0,0.589,0.025,48.114,18.076,10.277,105.833,95.091,28.982,0.0,70.53,26.803,64.453,14.239,4.702,593.671,0.12,0.0,13.034,0.0,177.924,468.805,0.641,564.09,236.941,48.562,217.264,1.019
2018-01-03 11:00:00+00:00,48.969,2.339,1.435,0.093,404.638,0.137,13.275,10.105,0.0,0.025,5.286,14.381,116.991,0.0,3.467,0.015,40.758,23.378,4.042,225.968,89.931,42.208,0.0,70.96,5.25,24.78,9.738,24.731,537.445,0.066,0.0,11.018,0.0,272.135,317.416,0.745,277.332,260.77,79.843,193.212,0.0
2018-01-03 12:00:00+00:00,61.048,3.151,7.795,0.062,301.994,0.0,12.113,10.92,0.0,0.035,3.043,8.256,158.751,0.0,0.878,0.021,51.74,33.692,1.808,237.095,64.85,33.794,1.464,76.224,4.581,25.56,16.99,107.446,556.779,0.06,0.0,23.396,0.0,294.357,227.516,1.183,197.809,123.885,17.363,214.064,1.346
2018-01-03 13:00:00+00:00,72.105,0.765,0.686,0.064,295.907,0.0,12.177,19.861,0.0,0.035,5.49,32.667,193.648,0.0,7.394,0.027,30.408,20.63,0.0,191.107,105.128,39.654,0.859,38.395,0.0,0.923,7.591,112.099,544.448,0.0,0.0,13.085,0.0,381.495,234.605,0.659,268.153,177.109,37.717,258.394,17.423
2018-01-03 14:00:00+00:00,72.614,0.155,17.026,0.051,221.324,1.94,10.316,36.59,0.0,0.033,4.264,31.311,234.123,0.0,13.313,0.027,40.871,0.0,0.0,189.568,198.501,25.709,0.0,24.136,0.0,0.449,9.562,165.389,605.676,0.0,0.012,4.447,5.311,379.809,273.472,0.858,242.832,101.013,53.11,240.052,13.666
2018-01-03 15:00:00+00:00,66.774,0.0,19.525,0.057,236.016,3.909,12.699,32.9,0.009,0.026,2.784,10.878,192.311,0.0,5.85,0.033,5.609,0.0,0.0,197.82,215.953,16.779,0.0,43.917,0.0,0.848,8.647,94.318,703.737,1.566,0.154,4.881,20.367,325.938,125.121,0.744,82.084,53.048,57.036,151.663,6.344
2018-01-03 16:00:00+00:00,63.031,2.295,14.118,0.045,146.201,4.49,12.574,61.372,0.202,0.035,5.779,18.019,185.187,0.0,1.162,0.038,4.854,0.0,0.0,191.301,233.699,18.0,0.0,18.591,0.0,0.351,5.108,109.964,526.665,5.62,0.242,20.084,78.119,154.257,75.923,0.0,34.503,85.012,27.912,63.191,0.368
2018-01-03 17:00:00+00:00,53.877,2.86,8.528,0.025,155.169,4.608,20.077,66.352,0.216,0.035,6.076,15.02,280.983,0.0,0.627,0.027,19.63,0.0,0.233,177.338,236.808,0.0,0.0,17.479,0.0,1.229,2.057,101.587,482.684,2.093,0.0,4.321,44.685,150.859,66.498,0.0,22.047,108.007,14.489,52.944,0.214
2018-01-03 18:00:00+00:00,43.749,2.323,11.813,0.054,121.923,4.261,18.235,62.682,0.035,0.041,2.238,12.888,255.409,0.0,0.796,0.029,36.071,0.52,0.0,126.754,186.529,0.0,0.0,22.76,0.0,0.0,0.0,198.636,476.128,0.202,0.006,0.0,20.911,45.569,83.448,0.576,55.74,189.394,0.0,52.553,0.112
2018-01-03 19:00:00+00:00,28.28,1.677,4.444,0.036,100.015,4.446,9.498,82.637,0.068,0.039,8.212,43.477,259.906,0.0,0.417,0.036,28.127,0.0,0.0,186.781,275.087,0.0,0.0,27.504,0.0,0.0,0.0,143.351,481.971,2.98,0.375,0.174,4.709,167.02,78.814,1.149,28.085,216.915,25.009,40.36,7.32
2018-01-03 20:00:00+00:00,21.655,0.982,4.791,0.071,65.343,4.138,0.0,56.205,0.028,0.048,4.87,15.562,134.08,1.89,0.763,0.029,36.372,0.0,0.0,144.347,281.714,0.0,0.0,25.206,0.0,0.0,0.0,108.508,431.073,4.341,0.0,8.587,0.0,180.389,157.131,1.763,191.65,236.39,72.703,49.857,0.0
2018-01-03 21:00:00+00:00,23.497,1.251,4.953,0.0,89.934,5.436,0.0,37.365,0.141,0.038,4.108,47.914,138.351,1.775,0.393,0.035,29.903,0.0,0.0,93.827,237.404,0.0,0.0,32.491,0.0,0.0,0.0,19.343,342.052,4.544,0.0,4.763,6.385,251.437,283.338,1.868,365.427,225.14,192.553,65.919,0.0
2018-01-03 22:00:00+00:00,15.815,1.555,1.361,0.08,69.748,5.68,0.0,9.588,0.142,0.025,1.184,15.833,138.002,1.957,2.691,0.024,33.164,1.828,0.0,71.033,177.787,0.0,0.0,26.631,0.0,0.424,0.0,4.897,403.238,1.93,0.0,14.526,5.177,293.578,369.488,3.46,518.187,232.01,334.885,116.232,3.921
2018-01-03 23:00:00+00:00,17.631,2.004,1.401,0.0,183.43,1.837,0.0,11.825,0.0,0.04,2.504,34.462,173.753,0.0,1.774,0.026,37.507,7.119,2.993,156.754,187.298,17.692,0.0,29.741,9.733,0.884,0.0,0.0,162.148,3.663,0.001,54.493,4.264,576.24,272.634,4.622,282.957,186.43,86.593,78.684,0.0
2018-01-04 00:00:00+00:00,25.469,0.615,0.0,0.02,64.965,2.254,0.0,17.169,0.0,0.041,5.521,107.02,161.477,1.705,0.252,0.027,40.305,22.825,1.093,130.661,241.099,10.361,0.0,6.322,7.422,0.0,0.0,17.425,38.74,0.327,0.0,84.034,0.0,855.076,183.618,0.0,154.21,181.593,15.29,224.045,17.94
2018-01-04 01:00:00+00:00,21.768,0.685,0.0,0.0,101.139,5.954,11.737,37.661,0.0,0.049,4.53,40.09,61.245,9.429,0.195,0.023,67.885,22.54,0.0,22.115,242.612,15.109,0.0,0.16,0.0,0.789,0.0,32.294,49.693,0.464,0.0,68.336,0.0,414.108,189.186,5.779,85.669,214.351,6.278,200.85,28.074
2018-01-04 02:00:00+00:00,20.986,1.447,0.0,0.011,138.744,4.227,9.092,17.235,0.0,0.034,3.108,23.804,41.128,3.676,0.874,0.027,51.584,18.485,0.0,8.879,143.713,0.0,0.0,0.026,0.0,0.462,3.863,53.136,26.706,0.005,0.0,32.686,0.0,246.94,170.634,4.616,112.723,234.377,2.883,402.288,30.218
2018-01-04 03:00:00+00:00,20.687,1.381,0.0,0.0,278.86,3.302,0.0,21.506,0.0,0.02,2.572,14.731,54.144,0.868,0.289,0.018,49.586,20.087,0.0,18.343,70.054,0.0,0.0,0.178,0.0,0.259,3.62,70.9,24.11,0.005,0.016,27.661,0.0,232.968,194.796,1.148,190.928,145.912,12.578,199.738,9.934
2018-01-04 04:00:00+00:00,22.158,1.313,0.0,0.037,309.846,1.558,0.0,0.0,0.0,0.0,0.0,0.02,64.426,0.0,0.0,0.03,48.0,27.381,0.0,7.357,36.385,20.928,2.23,0.0,0.0,0.0,5.005,85.918,41.007,0.0,0.019,26.152,0.0,195.476,129.787,0.847,67.491,87.075,14.343,161.22,4.147
2018-01-04 05:00:00+00:00,20.299,0.598,0.0,0.088,143.873,3.213,0.0,3.193,0.0,0.016,4.181,50.146,52.456,0.0,0.0,0.028,63.995,22.505,0.0,14.618,12.494,9.722,2.574,0.175,0.0,0.0,6.717,155.601,70.528,0.0,0.002,17.486,0.0,435.178,167.247,0.911,130.292,121.92,9.199,172.118,5.579
2018-01-04 06:00:00+00:00,12.303,0.409,0.0,0.14,155.287,2.089,0.0,12.932,0.897,0.016,2.342,152.656,20.113,0.285,0.0,0.01,58.862,31.24,0.0,0.312,24.41,8.714,2.461,0.0,0.0,0.0,0.0,181.001,173.491,0.0,0.0,2.239,17.726,302.046,298.063,0.959,327.914,131.618,5.704,187.936,1.031
2018-01-04 07:00:00+00:00,6.869,0.157,0.803,0.114,74.587,4.481,156.801,0.0,0.0,0.019,0.191,0.0,8.485,0.134,0.0,0.019,40.539,22.616,1.725,0.184,46.831,12.498,1.554,12.013,1.854,1.369,0.788,298.054,723.967,0.032,0.0,22.125,18.477,87.262,337.444,1.283,280.236,147.734,13.218,143.937,0.0
2018-01-04 08:00:00+00:00,2.139,0.382,0.0,0.092,13.519,4.424,0.0,10.524,0.601,0.0,0.263,10.798,38.526,0.0,0.11,0.02,23.462,12.956,0.802,1.673,54.517,4.299,0.703,10.923,0.374,1.672,1.686,79.8,1046.221,0.073,0.0,19.865,4.816,117.065,244.238,2.06,250.624,120.513,40.204,160.421,0.0
2018-01-04 09:00:00+00:00,0.0,0.813,0.0,0.08,29.475,3.909,8.368,146.583,0.135,0.021,8.844,10.226,12.909,0.0,0.175,0.018,15.117,9.887,0.159,9.605,68.944,19.781,1.949,4.266,0.144,1.343,2.606,4.124,880.396,0.055,0.0,14.177,20.726,304.326,314.33,3.54,401.265,170.531,61.986,372.87,17.482
