timestamp,9mtzm4,9muccv,9mudw2,9mumuf,9mupsy,9mvffm,9mvgw4,9mzqxj,9pr8ne,9q5bwz,9q5cts,9q5cw0,9q5dy2,9q5epc,9q5epx,9q5evq,9q5f6t,9q5fj1,9q5fm0,9q5fq8,9q5g0q,9q5sgb,9q5zqv,9q603v,9q613c,9q6tde,9q713t,9q8yqr,9q8yyc,9q8yyz,9q92vz,9q97v8,9q9fy1,9q9hgh,9q9hq4,9q9jb9,9q9jk9,9q9m24,9q9peh,9q9pk4,9q9w99,9q9wtp,9qbbed,9qbcde,9qben2,9qc0p1,9qc26h,9qc63x,9qcbq0,9qcem3,9qcf5u,9qcggm,9qcjcp,9qct8r,9qcts0,9qcxqg,9qd2ds,9qd9xh,9qdbm8,9qe6tq,9qh0rw,9qh18k,9qh3ky,9qh8k2,9qhe90,9qhh0n,9qhkxd,9qhsdk,9qj152,9qndpr,9qq5wv,9qqk6u,9qw0kp,9r0vxp,9r106e,9r10zd,9r13pb,9r1867,9r1jcf,9r321k,9r3wzq,9r4bc7,9r50xy,9r88yx,9r9uxw,9rb6wg,9rcvn1,9rg8bx,9rkf69,9rn2tf,9rpbwn,9rwgcr,9rx7st,9w01f3,9w1wf0,9w1zzg,9w3h8n,9w94m0,9wbmjr,9wdb95,9wdr2q,9we1bp,9wve62,9x06gc,9x0gc5,9x0mgn,9x0ryy,9x27ep,9x3mfn,9x47er,9x5w98,9x6z6m,9xkgmv,c21g7u,c21g7y,c237sz,c245ue,c26crp,c2967d,c2c10y,c2e2u0,c2kx95,c2r8x7,c2u6xt,c82vu4,c8h5zm
2020-01-01 00:00:00+00:00,220.719,3586.331,0.0,0.0,4173.576,0.0,220.666,13911.252,202.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11649.446,0.0,0.0,845.643,1143.808,369.372,346.435,183.134,0.0,1196.437,0.0,0.0,544.362,2482.681,582.25,731.235,0.0,0.0,0.0,2176.44,0.0,0.0,0.0,1032.863,241.461,292.193,596.959,1099.975,0.0,1218.719,2156.583,2084.513,61.731,255.0,126.874,151.028,0.0,641.64,0.0,244.915,2419.788,75.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4596.636,3244.564,46.896,0.0,4391.997,464.667,18.293,255.913,0.0,363.119,0.0,131.912,314.566,16.436,1098.063,260.412,914.397,184.348,3933.413,613.561,971.998,253.421,73.279,55.249,1859.641,1028.008,1579.472,506.052,2272.164,226.278,44.693,213.838,1557.416,183.97,586.788,6772.426,0.0,867.774,216.735,2770.479,797.61,347.664,324.341,368.122,467.234,2398.437,1077.319,5272.967,11286.271,1041.971,1684.769,4529.924,8829,404.327,3225.767,1428.162,10449.851,408.545,1095.689
2020-01-01 01:00:00+00:00,220.719,3156.634,0.0,0.0,3765.074,0.0,179.08,11674.06,178.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9823.045,0.0,0.0,776.469,974.093,341.549,311.113,169.267,0.0,1136.448,0.0,0.0,433.957,2210.86,500.517,654.004,0.0,0.0,0.0,1896.795,0.0,0.0,0.0,903.6,208.914,263.443,547.76,953.247,0.0,992.36,1799.144,1718.941,52.983,216.401,119.16,132.549,0.0,570.187,0.0,215.678,2102.549,70.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3908.586,2846.189,39.987,0.0,3886.611,416.784,17.559,227.335,0.0,317.67,0.0,116.247,276.577,14.889,1036.42,251.933,775.26,161.306,3382.506,515.657,871.183,239.076,68.368,52.079,1682.814,980.33,1382.892,460.641,2105.059,221.942,43.219,203.486,1535.669,184.997,572.278,6249.047,0.0,827.619,216.683,2680.514,791.795,336.93,315.549,365.302,450.147,2190.229,955.475,4703.314,9713.717,906.034,1446.421,3858.776,8901,363.2,2799.109,1315.285,10311.187,364.927,1020.059
2020-01-01 02:00:00+00:00,220.719,2777.258,0.0,0.0,3335.158,0.0,140.174,9520.003,157.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8612.587,0.0,0.0,721.717,840.795,315.811,281.403,163.202,0.0,1054.334,0.0,0.0,350.297,1923.859,432.415,579.97,0.0,0.0,0.0,1643.762,0.0,0.0,0.0,788.578,184.446,252.192,507.802,850.938,0.0,827.421,1520.853,1455.546,51.16,209.83,110.594,120.051,0.0,509.602,0.0,194.079,1846.968,63.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3355.741,2536.67,34.656,0.0,3386.052,376.792,18.064,207.005,0.0,286.226,0.0,104.535,237.383,14.502,977.206,237.118,692.706,150.285,3002.378,471.447,810.31,218.479,66.344,47.813,1553.428,952.44,1189.101,426.563,1952.466,216.047,46.211,189.954,1494.99,183.629,555.155,6039.192,0.0,812.861,212.143,2552.029,784.518,336.244,308.273,369.398,446.696,2109.009,876.529,4223.344,8448.011,819.752,1285.383,3366.427,8578,328.552,2528.073,1263.281,10099.633,354.079,986.837
2020-01-01 03:00:00+00:00,220.719,2358.618,0.0,0.0,2819.202,0.0,101.733,7381.06,137.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7659.859,0.0,0.0,650.154,706.856,288.572,253.949,154.375,0.0,948.338,0.0,0.0,252.945,1634.499,378.643,515.878,0.0,0.0,0.0,1367.78,0.0,0.0,0.0,669.223,154.596,220.133,472.746,747.045,0.0,681.116,1151.142,1146.304,49.972,190.111,101.585,104.393,0.0,505.843,0.0,172.957,1599.088,59.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2612.768,2119.354,28.446,0.0,2886.935,337.138,16.962,185.136,0.0,247.225,0.0,91.634,205.468,14.382,908.532,225.128,554.059,141.676,2589.218,407.785,740.786,203.118,64.303,48.398,1478.007,913.859,970.03,392.782,1751.578,207.368,49.66,184.895,1448.013,177.012,538.71,5677.686,0.0,768.313,201.35,2345.132,744.321,334.894,295.012,366.759,436.736,2066.605,745.241,3651.86,6977.43,734.279,1097.485,2830.584,8226,298.322,2274.664,1205.123,9911.641,324.908,937.872
2020-01-01 04:00:00+00:00,220.719,2310.0,0.0,0.0,2742.336,0.0,99.382,7231.663,133.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7544.014,0.0,0.0,617.245,704.959,281.893,250.67,153.148,0.0,935.934,0.0,0.0,243.794,1562.941,373.712,491.381,0.0,0.0,0.0,1347.754,0.0,0.0,0.0,662.479,148.932,215.591,440.287,757.979,0.0,683.343,1200.124,1179.553,50.111,186.752,102.371,104.164,0.0,498.02,0.0,168.521,1568.709,59.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.075,2144.86,28.725,0.0,2862.5,331.043,16.607,184.402,0.0,245.473,0.0,88.855,205.243,14.558,885.784,220.222,530.572,137.39,2540.345,405.668,719.674,209.939,65.234,48.795,1396.893,881.174,962.94,387.131,1667.283,204.237,45.95,181.576,1381.752,168.238,517.647,5436.076,0.0,744.209,195.358,2271.062,690.441,335.906,288.531,360.72,418.775,1979.718,718.846,3469.997,6700.001,731.649,1087.051,2758.292,7906,296.328,2239.455,1159.498,9737.183,313.195,910.101
2020-01-01 05:00:00+00:00,220.719,2202.698,0.0,0.0,2608.942,0.0,93.976,6977.142,126.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7458.32,0.0,0.0,587.323,655.047,272.687,235.743,148.715,0.0,919.778,0.0,0.0,233.355,1494.009,369.863,446.467,0.0,0.0,0.0,1293.132,0.0,0.0,0.0,645.078,139.178,216.363,425.977,720.042,0.0,667.215,1116.486,1088.285,49.1,183.344,99.58,99.643,0.0,495.159,0.0,159.435,1528.307,56.759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.156,2056.114,31.087,0.0,2789.04,313.601,16.038,181.029,0.0,248.399,0.0,87.193,197.027,13.914,819.86,212.002,498.029,129.559,2410.802,384.61,685.484,199.025,63.306,49.44,1328.868,842.151,909.127,379.093,1562.384,193.641,42.075,172.677,1307.701,165.074,479.153,5158.426,0.0,690.864,190.853,2112.582,653.506,327.408,269.301,342.232,401.81,1868.699,691.053,3281.527,6324.161,719.846,1060.554,2624.489,7672,287.252,2135.368,1073.866,9506.116,299.089,873.586
2020-01-01 06:00:00+00:00,220.719,2104.606,0.0,0.0,2481.317,0.0,95.238,6422.22,122.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6990.363,0.0,0.0,553.544,665.325,256.629,225.639,142.952,0.0,906.958,0.0,0.0,219.588,1440.226,355.331,417.198,0.0,0.0,0.0,1258.782,0.0,0.0,0.0,634.821,130.317,216.985,412.47,655.814,0.0,659.365,1138.713,1045.325,48.38,168.961,97.403,95.449,0.0,455.781,0.0,150.169,1474.054,54.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.908,2082.393,30.106,0.0,2530.923,300.346,15.394,178.803,0.0,229.937,0.0,80.56,185.924,13.03,741.587,206.188,446.752,132.463,2257.807,355.219,653.82,197.481,62.596,49.26,1252.378,812.517,866.304,369.094,1459.472,185.468,45.558,158.989,1199.655,159.577,452.417,4905.401,0.0,652.509,188.691,1926.999,633.936,315.021,252.73,330.11,390.466,1785.632,612.088,3056.471,5914.008,695.618,1022.213,2479.02,7377,276.876,2038.464,1017.32,9383.892,278.76,833.151
2020-01-01 07:00:00+00:00,220.719,1978.002,0.0,0.0,2349.58,0.0,86.13,6146.508,115.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6679.227,0.0,0.0,516.086,632.27,240.412,212.762,138.848,0.0,881.252,0.0,0.0,213.737,1380.695,356.014,401.802,0.0,0.0,0.0,1231.805,0.0,0.0,0.0,619.614,119.608,204.6,393.633,597.04,0.0,625.259,1215.709,982.257,44.81,157.072,92.192,94.964,0.0,428.787,0.0,141.991,1359.917,51.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2564.853,1998.777,27.869,0.0,2440.317,300.024,13.971,176.408,0.0,212.248,0.0,82.146,180.493,12.318,655.242,197.258,414.418,120.641,2112.842,326.228,632.808,190.619,62.053,50.729,1186.225,784.351,827.743,358.38,1379.014,174.811,43.277,157.489,1119.806,151.53,428.991,4605.739,0.0,583.124,183.134,1811.098,601.191,299.783,242.864,314.34,381.298,1733.668,575.886,2849.916,5407.659,657.215,981.957,2324.369,7102,270.248,1937.344,986.136,9264.108,262.74,791.363
2020-01-01 08:00:00+00:00,220.719,1929.902,0.0,0.0,2323.577,0.0,80.401,5907.816,108.646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6168.863,0.0,0.0,489.076,608.131,230.558,205.057,135.736,0.0,847.957,0.0,0.0,211.736,1328.642,352.507,379.001,0.0,0.0,0.0,1159.693,0.0,0.0,0.0,622.074,110.147,200.456,383.326,559.962,0.0,587.655,1087.163,968.692,44.385,156.646,93.097,90.95,0.0,411.547,0.0,140.772,1333.426,50.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2481.783,1915.292,25.697,0.0,2188.683,284.595,11.627,169.27,0.0,205.023,0.0,81.586,175.568,11.685,612.354,191.636,394.488,114.21,1982.886,335.196,597.509,180.51,61.607,47.628,1149.318,767.768,824.146,350.549,1354.305,172.846,43.682,154.335,1090.497,152.992,419.506,4426.834,0.0,588.751,180.774,1739.711,574.39,290.535,238.075,304.751,370.755,1695.5,518.763,2650.457,5059.129,634.409,958.798,2157.237,6807,261.647,1877.879,950.243,9131.713,251.058,770.583
2020-01-01 09:00:00+00:00,220.719,1929.696,0.0,0.0,2277.755,0.0,82.483,5789.802,104.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6293.382,0.0,0.0,456.26,579.003,223.341,206.398,136.18,0.0,831.455,0.0,0.0,210.906,1337.619,344.181,371.724,0.0,0.0,0.0,1159.63,0.0,0.0,0.0,604.237,107.525,207.553,388.138,590.031,0.0,584.391,1124.242,970.268,42.695,150.562,90.106,88.707,0.0,420.186,0.0,138.549,1333.44,50.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2660.349,1776.423,27.325,0.0,2084.782,277.725,11.377,169.288,0.0,201.168,0.0,77.79,172.796,12.466,584.857,186.515,379.36,106.422,1886.741,317.935,601.145,178.18,61.862,45.219,1147.374,765.94,835.662,352.071,1387.584,168.482,44.84,153.075,1066.525,151.548,432.414,4368.538,0.0,588.044,180.971,1743.855,576.379,282.87,235.955,308.708,369.975,1707.139,500.014,2502.361,4737.255,619.685,915.365,2073.311,6601,251.855,1810.757,956.612,9068.843,248.527,758.476
2020-01-01 10:00:00+00:00,220.719,1916.489,0.0,0.0,2291.759,0.0,84.793,6120.735,104.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6423.511,0.0,0.0,469.296,563.478,220.437,206.572,136.265,0.0,831.209,0.0,0.0,211.087,1352.693,343.453,346.688,0.0,0.0,0.0,1187.647,0.0,0.0,0.0,622.114,111.549,206.729,389.482,586.189,0.0,602.458,1126.832,942.982,42.808,149.871,90.76,92.402,0.0,425.092,0.0,136.452,1333.393,51.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.791,1824.053,27.037,0.0,2006.21,284.543,11.126,164.343,0.0,200.09,0.0,75.974,173.23,14.402,560.503,184.369,361.745,108.664,1858.435,319.186,616.128,171.786,62.505,46.288,1174.099,775.16,886.543,368.654,1495.797,164.241,46.596,158.065,1083.643,154.47,437.369,4412.862,0.0,606.402,183.019,1788.451,577.877,280.195,236.601,315.846,371.663,1755.288,473.711,2434.827,4579.199,614.76,909.861,2078.552,6427,250.164,1794.101,959.959,8985.489,258.455,771.707
2020-01-01 11:00:00+00:00,220.719,1938.225,0.0,0.0,2377.829,0.0,90.29,6827.277,104.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6696.752,0.0,0.0,488.803,593.727,227.756,210.621,138.655,0.0,892.387,0.0,0.0,232.544,1389.609,342.793,372.13,0.0,0.0,0.0,1216.909,0.0,0.0,0.0,628.354,117.798,209.638,389.494,621.583,0.0,593.148,1110.786,971.779,42.661,153.134,91.236,92.865,0.0,417.115,0.0,137.459,1359.882,52.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2770.872,1872.483,27.178,0.0,2089.781,290.047,12.058,167.353,0.0,204.92,0.0,78.115,178.314,12.94,592.888,189.93,375.18,109.176,1881.319,312.599,637.524,175.774,61.532,45.468,1234.953,802.76,957.825,383.185,1555.431,168.171,49.037,161.153,1130.561,156.072,461.412,4570.643,0.0,628.171,190.389,1869.391,602.184,277.219,252.824,329.457,373.454,1807.668,493.868,2542.983,4653.522,609.161,925.095,2126.371,6336,250.075,1798.912,1003.21,8973.585,273.07,799.584
2020-01-01 12:00:00+00:00,220.719,2048.008,0.0,0.0,2450.013,0.0,95.625,7589.141,104.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7140.63,0.0,0.0,505.603,622.67,233.889,216.134,137.915,0.0,915.264,0.0,0.0,243.533,1435.283,364.958,400.794,0.0,0.0,0.0,1195.975,0.0,0.0,0.0,634.898,120.242,209.292,392.737,650.95,0.0,631.073,1189.243,1045.846,42.323,155.596,94.76,96.164,0.0,425.456,0.0,139.537,1387.109,56.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815.271,1853.777,27.975,0.0,2299.904,307.56,11.631,166.69,0.0,212.255,0.0,80.731,179.879,13.673,645.037,197.377,379.632,110.476,1953.583,343.56,661.376,176.774,62.158,45.269,1292.884,834.16,1025.311,402.291,1661.985,174.449,51.064,166.99,1263.442,164.342,490.309,4905.825,0.0,658.624,199.087,2105.102,628.921,288.458,271.093,340.398,389.831,1880.424,529.913,2721.879,4983.456,622.583,973.094,2231.478,6335,252.835,1904.335,1052.757,8970.567,292.992,839.457
2020-01-01 13:00:00+00:00,220.719,2158.014,0.0,0.0,2514.445,0.0,103.41,8446.957,110.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7294.337,0.0,0.0,521.096,653.566,244.353,222.584,141.829,0.0,962.137,0.0,0.0,250.786,1524.059,391.868,422.695,0.0,0.0,0.0,1308.37,0.0,0.0,0.0,650.047,126.918,212.561,425.415,685.115,0.0,681.802,1127.064,1069.144,40.903,158.844,96.877,96.448,0.0,439.072,0.0,147.144,1464.668,58.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2872.219,1899.497,29.219,0.0,2598.032,324.884,12.728,172.278,0.0,219.348,0.0,82.785,185.866,14.579,692.361,201.626,401.822,112.286,2095.389,359.806,695.442,183.134,63.627,45.55,1382.339,861.276,1065.938,414.886,1742.916,186.253,52.858,172.118,1414.427,167.209,515.867,5338.648,0.0,717.165,205.707,2270.477,668.482,300.637,279.006,340.553,408.353,1965.609,592.917,3029.652,5657.939,669.81,1019.176,2413.33,6460,261.857,1957.426,1109.04,9124.162,304.953,890.318
2020-01-01 14:00:00+00:00,220.719,2254.359,0.0,0.0,2559.073,0.0,112.297,8870.192,112.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7466.368,0.0,0.0,546.961,698.309,255.784,238.667,141.761,0.0,992.266,0.0,0.0,265.205,1636.999,402.694,448.378,0.0,0.0,0.0,1410.027,0.0,0.0,0.0,658.056,145.874,217.288,435.56,718.274,0.0,691.639,1225.933,1095.841,41.837,164.242,99.257,100.209,0.0,451.231,0.0,153.189,1507.57,59.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2932.856,1968.845,28.393,0.0,2773.807,335.886,13.538,179.37,0.0,225.109,0.0,83.725,193.829,14.158,765.725,210.066,427.983,114.853,2266.909,388.384,717.54,187.45,64.867,45.996,1457.364,883.59,1067.599,419.339,1844.366,191.157,51.148,177.799,1502.367,171.663,532.658,5639.253,0.0,766.849,211.952,2480.22,702.715,306.871,284.412,340.742,418.1,2070.36,658.581,3384.438,6323.575,698.396,1068.449,2552.532,6661,270.058,2048.005,1177.772,9261.387,321.813,931.325
2020-01-01 15:00:00+00:00,220.719,2317.681,0.0,0.0,2666.291,0.0,107.029,8765.872,117.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7454.843,0.0,0.0,571.898,704.197,261.841,248.42,148.008,0.0,1031.013,0.0,0.0,264.601,1726.103,405.306,477.498,0.0,0.0,0.0,1425.262,0.0,0.0,0.0,678.332,155.344,223.421,458.219,737.986,0.0,700.245,1256.99,1162.483,41.435,166.522,101.461,104.825,0.0,480.702,0.0,157.453,1577.385,59.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2940.45,2052.569,29.258,0.0,2892.382,338.988,15.172,182.381,0.0,225.983,0.0,84.215,196.954,15.125,825.103,213.331,455.163,121.447,2403.322,389.254,735.353,194.234,64.617,45.35,1522.652,905.746,1042.913,414.089,1885.419,198.406,48.02,173.931,1532.181,174.476,536.473,5883.638,0.0,774.134,212.986,2568.913,726.141,312.26,283.794,342.292,427.964,2155.615,719.729,3671.432,6849.157,721.457,1096.665,2731.648,6907,277.799,2132.396,1208.916,9384.934,332.245,948.773
2020-01-01 16:00:00+00:00,220.719,2401.615,0.0,0.0,2651.409,0.0,95.845,8258.38,120.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7254.147,0.0,0.0,571.786,717.612,266.685,252.561,151.85,0.0,1071.976,0.0,0.0,272.201,1805.177,397.938,513.137,0.0,0.0,0.0,1402.122,0.0,0.0,0.0,669.769,158.496,227.788,458.874,730.341,0.0,697.549,1269.947,1205.976,43.462,168.699,108.372,105.127,0.0,474.681,0.0,159.784,1571.354,59.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2890.066,1979.956,28.344,0.0,2962.72,329.251,15.712,180.286,0.0,231.055,0.0,85.1,195.046,15.296,873.924,216.92,475.209,117.977,2488.681,405.101,726.07,195.798,64.045,48.466,1505.766,891.374,972.42,397.946,1866.126,190.026,44.019,169.04,1564.435,172.949,529.806,5932.014,0.0,774.399,214.074,2622.846,741.687,317.489,280.119,323.073,434.966,2137.74,766.766,3864.376,7287.59,735.97,1105.882,2815.726,7094,282.701,2190.485,1234.661,9481.951,334.219,941.033
2020-01-01 17:00:00+00:00,220.719,2364.555,0.0,0.0,2714.771,0.0,92.366,7666.912,120.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7230.797,0.0,0.0,594.866,696.212,279.876,252.89,152.173,0.0,1083.518,0.0,0.0,265.414,1789.66,388.583,525.573,0.0,0.0,0.0,1401.821,0.0,0.0,0.0,658.681,157.381,220.72,474.786,730.305,0.0,705.173,1225.749,1182.104,44.548,166.341,106.164,105.502,0.0,461.334,0.0,163.237,1561.115,57.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2947.745,1962.599,27.927,0.0,2900.611,310.223,15.772,177.238,0.0,225.064,0.0,84.581,191.779,14.91,905.952,216.899,483.151,124.621,2528.505,402.716,716.012,187.058,62.852,47.634,1489.347,862.4,887.743,388.192,1831.61,181.223,39.472,164.255,1524.22,162.375,511.929,5784.756,0.0,764.893,212.103,2610.318,729.693,318.448,263.203,304.468,428.793,2088.052,783.308,3960.451,7545.261,724.621,1075.642,2816.949,7263,270.821,2220.177,1204.675,9614.309,332.099,930.09
2020-01-01 18:00:00+00:00,220.719,2312.314,0.0,0.0,2727.464,0.0,82.694,7051.088,122.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7051.895,0.0,0.0,597.696,690.308,284.021,249.997,154.783,0.0,1072.097,0.0,0.0,261.318,1762.727,376.873,529.484,0.0,0.0,0.0,1370.577,0.0,0.0,0.0,653.443,153.994,223.979,463.368,722.52,0.0,688.08,1181.597,1158.212,44.97,162.569,102.445,104.329,0.0,453.944,0.0,156.757,1489.104,55.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2897.548,1984.434,25.383,0.0,2715.836,294.479,15.688,174.012,0.0,224.36,0.0,84.005,186.274,15.3,915.452,219.886,482.473,121.355,2496.866,404.597,698.668,190.62,61.593,48.354,1423.921,819.82,827.158,370.126,1750.991,169.929,32.278,162.308,1437.716,153.595,484.718,5576.931,0.0,743.27,210.866,2594.586,714.574,314.34,249.862,280.857,406.82,2022.492,776.134,3972.333,7465.292,709.733,1023.194,2752.112,7339,261.88,2179.842,1163.713,9726.256,329.289,903.53
2020-01-01 19:00:00+00:00,220.719,2239.037,0.0,0.0,2801.322,0.0,81.102,6963.618,120.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7019.683,0.0,0.0,612.22,659.689,277.783,234.394,149.127,0.0,1074.548,0.0,0.0,265.349,1715.786,355.604,528.115,0.0,0.0,0.0,1369.056,0.0,0.0,0.0,640.532,147.322,220.414,450.659,701.14,0.0,660.685,1113.747,1014.295,44.228,156.535,101.138,100.784,0.0,434.169,0.0,151.097,1463.45,53.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2945.439,1920.175,24.063,0.0,2508.411,277.715,15.287,175.123,0.0,214.146,0.0,81.754,180.804,14.564,860.371,213.855,459.772,116.812,2504.905,376.749,685.932,178.524,60.664,46.483,1345.703,787.148,773.356,346.994,1719.102,156.208,29.637,153.026,1337.786,150.101,460.158,5312.206,0.0,705.257,203.483,2511.853,707.026,303.626,239.697,269.813,401.649,1953.775,752.474,3833.248,7260.566,693.031,978.511,2676.594,7401,255.616,2136.529,1124.466,9750.867,324.034,875.144
2020-01-01 20:00:00+00:00,220.719,2177.089,0.0,0.0,2766.682,0.0,80.023,6765.495,112.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6767.309,0.0,0.0,618.631,628.807,273.161,229.02,146.193,0.0,1057.763,0.0,0.0,246.323,1678.109,353.444,525.636,0.0,0.0,0.0,1302.16,0.0,0.0,0.0,625.833,143.606,216.019,441.494,668.178,0.0,638.536,1083.975,977.147,45.35,145.887,98.461,98.597,0.0,401.719,0.0,146.859,1411.548,51.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2969.818,1852.555,23.849,0.0,2219.047,248.045,14.693,165.586,0.0,203.956,0.0,80.931,167.696,13.649,855.314,209.011,436.061,109.36,2457.822,369.209,664.226,175.054,58.72,47.018,1297.045,767.259,735.704,334.63,1653.697,141.648,28.284,152.835,1237.946,146.797,446.884,5133.146,0.0,679.977,200.672,2431.191,680.727,297.051,241.369,261.333,388.3,1914.27,741.675,3764.468,7028.912,672.211,936.008,2618.839,7404,243.82,2084.866,1099.887,9777.091,317.127,856.473
2020-01-01 21:00:00+00:00,220.719,2154.977,0.0,0.0,2763.236,0.0,85.27,6563.959,113.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6249.703,0.0,0.0,609.829,607.948,267.096,224.888,145.541,0.0,997.323,0.0,0.0,234.005,1625.524,341.854,505.402,0.0,0.0,0.0,1281.837,0.0,0.0,0.0,621.157,135.874,213.133,427.217,642.515,0.0,649.59,1045.404,978.488,43.558,138.975,95.16,92.712,0.0,376.354,0.0,140.252,1367.889,51.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2908.768,1819.906,22.621,0.0,2095.945,242.279,14.228,163.314,0.0,198.033,0.0,80.463,162.487,13.581,848.817,205.614,425.335,108.435,2387.452,352.754,653.984,169.083,57.374,45.611,1264.62,764.611,724.204,320.733,1660.843,134.725,29.445,151.606,1221.937,149.389,443.689,5124.618,0.0,672.018,200.922,2375.83,668.79,292.192,246.039,259.633,384.235,1924.679,719.79,3675.75,6815.975,657.928,925.175,2574.209,7316,242.916,2047.889,1095.137,9787.479,314.892,848.759
2020-01-01 22:00:00+00:00,220.719,2117.436,0.0,0.0,2716.467,0.0,85.226,6486.645,113.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6182.971,0.0,0.0,610.311,594.923,254.17,223.751,142.928,0.0,971.067,0.0,0.0,228.153,1574.717,332.829,495.94,0.0,0.0,0.0,1203.455,0.0,0.0,0.0,602.335,131.122,210.514,426.687,615.995,0.0,588.355,992.934,925.538,47.101,138.656,94.576,89.622,0.0,363.468,0.0,136.986,1291.581,49.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779.805,1692.494,21.19,0.0,2106.921,255.653,14.813,163.231,0.0,198.341,0.0,80.858,166.279,13.623,825.642,203.611,435.246,107.737,2386.319,354.718,644.912,161.411,55.239,45.992,1272.489,772.988,753.985,330.437,1634.015,147.719,32.488,155.404,1288.249,152.292,454.927,5163.201,0.0,688.4,203.564,2346.701,675.658,295.25,240.806,264.35,393.532,1961.95,732.527,3651.645,6732.804,653.699,943.505,2567.095,7327,240.374,2078.463,1095.678,9899.819,317.94,866.347
2020-01-01 23:00:00+00:00,220.719,2143.594,0.0,0.0,2753.613,0.0,87.481,6536.383,118.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6295.885,0.0,0.0,608.743,621.214,266.956,230.41,145.84,0.0,940.702,0.0,0.0,227.488,1572.271,332.227,486.059,0.0,0.0,0.0,1197.769,0.0,0.0,0.0,600.566,136.524,209.027,424.823,626.759,0.0,582.576,989.619,930.449,45.899,139.257,93.598,92.448,0.0,391.775,0.0,140.066,1337.876,50.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2706.111,1708.168,21.518,0.0,2095.224,267.7,15.569,167.941,0.0,208.091,0.0,81.63,173.271,13.864,835.48,203.68,448.914,113.171,2430.275,351.8,671.843,157.684,55.664,45.203,1311.2,794.05,801.078,336.323,1676.068,160.751,35.626,161.794,1376.267,160.206,478.999,5330.094,0.0,702.958,205.745,2393.085,684.522,303.775,257.619,285.397,404.586,2021.153,725.229,3667.874,6817.129,671.248,959.924,2636.298,7535,251.602,2141.853,1135.016,10153.214,320.961,889.494
