timestamp,AZ,CA,CO,ID,MT,NM,NV,OR,SD,TX,UT,WA,WY
2018-01-02 11:00:00+00:00,5963.2096,28355.8825,7577.7927,3828.1953,2222.3986,2268.064,2446.5495,6525.9449,104.8427,722.3092,3483.286,12697.4319,1604.0979
2018-01-02 12:00:00+00:00,6800.1435,29270.566,8048.2437,3998.4994,2308.8564,2428.462,2602.9776,6789.8378,107.7276,792.1132,3788.7186,13152.6865,1662.4077
2018-01-02 13:00:00+00:00,7958.969,29405.0647,8758.1086,4224.5656,2454.4378,2707.2826,2871.6075,7266.5263,113.71,903.4601,4233.3791,13996.0415,1737.7386
2018-01-02 14:00:00+00:00,8812.0738,33247.7877,9166.4236,4459.2156,2572.4702,2804.8747,3269.1241,7974.4553,118.1631,930.0824,4618.7452,15262.3733,1794.5585
2018-01-02 15:00:00+00:00,8790.1275,32649.7616,9129.9664,4511.2032,2560.5839,2842.7533,3477.8302,8507.5622,117.9036,958.8094,4661.8149,16279.5689,1768.3309
2018-01-02 16:00:00+00:00,8494.9794,32276.3281,8673.9314,4485.2964,2534.9939,2767.5589,3584.2379,8575.146,110.921,937.7883,4655.761,16600.6391,1730.3678
2018-01-02 17:00:00+00:00,8179.272,31596.1936,8189.5135,4390.959,2477.4877,2628.6402,3564.5284,8485.3655,108.3747,880.4052,4604.9591,16647.7377,1684.5909
2018-01-02 18:00:00+00:00,7806.2811,30924.2013,7737.1715,4260.3974,2397.8918,2458.998,3468.4395,8285.8827,104.8773,837.5169,4493.3176,16477.3581,1628.017
2018-01-02 19:00:00+00:00,7585.4031,30898.9679,7331.3357,4126.0527,2313.8101,2338.7809,3353.3395,7981.2714,99.7476,821.3229,4382.466,16073.0313,1568.5571
2018-01-02 20:00:00+00:00,7351.5149,31448.5444,6844.1519,3930.2467,2220.3834,2226.8558,3256.6083,7718.5625,95.6613,798.2729,4249.0513,15676.4086,1505.0296
2018-01-02 21:00:00+00:00,7333.6943,31568.3299,6584.9141,3800.8028,2146.2613,2182.4264,3126.8865,7316.3985,91.2931,791.2687,4160.5341,14932.5589,1462.423
2018-01-02 22:00:00+00:00,7695.4475,31847.3324,6657.9288,3750.8348,2117.4196,2230.444,3071.5399,7040.7106,90.2232,806.5008,4147.9925,14417.1358,1468.4303
